Date,Test_Positivity_Rate,New_Cases,Case_Growth_Rate,Hospitalization_Rate,ICU_Admission_Rate,Ventilator_Utilization,Mortality_Rate
14/2/2020,0,0,0,0,0,0,0
15/2/2020,0,0,0,0,0,0,0
16/2/2020,0,0,0,0,0,0,0
17/2/2020,0,0,0,0,0,0,0
18/2/2020,0,0,0,0,0,0,0
19/2/2020,0,0,0,0,0,0,0
20/2/2020,0,0,0,0,0,0,0
21/2/2020,0,0,0,0,0,0,0
22/2/2020,0,0,0,0,0,0,0
23/2/2020,0,0,0,0,0,0,0
24/2/2020,0,0,0,0,0,0,0
25/2/2020,12.5,1,0,0,0,0,0
26/2/2020,0,0,0,0,0,0,0
27/2/2020,0,0,0,0,0,0,0
28/2/2020,5.2632,1,0,0,0,0,0
29/2/2020,0,0,0,0,0,0,0
1/3/2020,0,0,0,0,0,0,0
2/3/2020,0,0,0,0,0,0,0
3/3/2020,0,0,0,0,0,0,0
4/3/2020,0,0,0,0,0,0,0
5/3/2020,2.040816327,1,0,0,0,0,0
6/3/2020,0,0,0,0,0,0,0
7/3/2020,5.555555556,1,0,0,0,0,0
8/3/2020,16.92307692,11,0,0,0,0,0
9/3/2020,3.797468354,3,0,0,0,0,0
10/3/2020,2.45398773,4,0,0,0,0,0
11/3/2020,2.586206897,3,0,0,0,0,0
12/3/2020,5.113636364,9,0,0,0,0,0
13/3/2020,2.352941176,6,0,0,0,0,0
14/3/2020,22.03389831,104,0,0,0,0,0
15/3/2020,21.09227872,112,0,0,0,0,0
16/3/2020,11.12515803,88,0,10.67961165,0,0,0
17/3/2020,4.67404674,38,18.35748792,84.48979592,0,0,0
18/3/2020,8.598351001,73,29.55465587,15.33742331,0,0,0
19/3/2020,6.674082314,120,36.80981595,42.46575342,0,0,0
20/3/2020,4.391891892,65,29.6803653,68.92655367,0,0,0
21/3/2020,9.024979855,112,20.97378277,63.62229102,0,0,0
22/3/2020,10.68754255,157,24.30340557,74.65495609,0.7528230866,0,0
23/3/2020,7.301066448,89,11.08343711,71.67042889,0.5643340858,0,0
24/3/2020,8.13253012,108,12.10762332,58.30784913,0.5096839959,0,0
25/3/2020,7.516580693,102,10.2,53.19148936,0.4625346901,0,0
26/3/2020,7.569721116,133,12.06896552,55.28052805,0.5775577558,0,0
27/3/2020,10.01157407,173,14.00809717,52.42227043,0.5061460593,0,0
28/3/2020,7.658227848,121,6.487549148,50.46728972,0.7343124166,0,0
29/3/2020,8.404074703,99,6.487549148,49.15254237,0.6277463905,0,0
30/3/2020,19.35483871,240,14.76923077,47.64803542,0.6640841173,0,0
31/3/2020,15.29209622,178,9.544235925,49.77005621,0.5109862034,0,0
1/4/2020,16.38491547,252,12.35899951,46.52014652,0.4120879121,0,0
2/4/2020,6.842328942,161,7.027498909,48.2788296,0.430292599,0,0
3/4/2020,7.526254376,258,10.53061224,44.91854151,0.5042668735,0,0
4/4/2020,8.52914973,172,6.35155096,43.43173432,0.6642066421,0,0
5/4/2020,20.5380238,397,13.78472222,42.54966887,0.5629139073,0,0
6/4/2020,18.68523316,577,17.6075679,38.16593886,0.8151382824,0,0
7/4/2020,6.762028609,208,5.383022774,37.14285714,0.693481276,0,0
8/4/2020,9.061015711,248,6.090373281,37.41333333,0.8266666667,0,0
9/4/2020,11.46085553,284,6.57103193,36.18998451,1.161590088,0,0
10/4/2020,7.733007733,190,4.129537057,35.04719324,1.241927471,0,0
11/4/2020,9.055258467,254,5.304928989,35.89232303,0.9222333001,0,0
12/4/2020,10.392824,336,6.66931322,35.07828932,1.028277635,0,0
13/4/2020,10.83306937,342,6.363974693,31.53526971,1.060396496,0,0
14/4/2020,8.292682927,272,4.758572428,32.93703214,0.9687362395,0,0
15/4/2020,9.386281588,520,8.684034736,28.18930041,0.8024691358,0,0
16/4/2020,7.934227331,497,7.64027671,25.87452471,0.8365019011,0,0
17/4/2020,7.247506234,465,6.619217082,33.29792884,0.7257921756,0,0
18/4/2020,6.55027399,514,6.870739206,35.26530612,0.7673469388,0,0
19/4/2020,8.529411765,425,5.317152508,34.36724566,0.682382134,0,0
20/4/2020,14.88685244,796,9.455927306,34.16783217,0.7272727273,0,0
21/4/2020,9.45538407,82,0.8060632111,33.20163308,0.7638614513,0,0
22/4/2020,11.07462687,742,0.7611037306,33.98972603,0.7338551859,0,0
23/4/2020,9.38733733,642,0.8060632111,33.22902179,0.5795085767,0,0
24/4/2020,11.57817109,785,0.7041068098,33.45672292,0.5008165487,0,0
25/4/2020,12.59247346,783,0.6577889447,34.38165771,0.4971086537,0,0
26/4/2020,9.466437177,605,0.5634755133,33.54694631,0.4660646665,0,0
27/4/2020,11.70328814,751,0.5634755133,32.78628066,0.3872395353,0,0
28/4/2020,9.449003517,806,0.05720636211,32.17277487,0.3839441536,0,0
29/4/2020,10.59522366,874,0.05871682902,30.40915691,0.4612624925,0,0
30/4/2020,12.42002258,990,0.6282124087,28.25339663,0.5074480275,22.38267148,0
1/5/2020,14.15320821,1297,0.7712433847,26.40692641,0.4403642335,22.69230769,0
2/5/2020,11.34694814,989,0.5459865298,26.56057866,0.4122965642,20.50359712,0
3/5/2020,11.373661,1083,0.5669266607,24.74737059,0.3574620197,18.63799283,0
4/5/2020,13.34077305,1315,0.6514415932,23.99427158,0.4686889728,25.35211268,0
5/5/2020,10.30654353,1049,0.05878372448,23.89347799,0.4500061645,25.43554007,0
6/5/2020,12.48770089,1523,0.05656130261,24.18265495,0.4303388919,25.08710801,0
7/5/2020,14.70858001,1764,0.07106613013,22.40377234,0.482509047,8.216619981,0
8/5/2020,12.60976737,1637,0.06335874908,21.3626396,0.5150696109,9.439252336,0
9/5/2020,14.92391875,1991,0.07246851569,19.07392668,0.4915960485,8.346581876,0
10/5/2020,12.98495645,1476,0.05009333107,18.66814159,0.5663716814,10.09463722,0
11/5/2020,10.40430775,1140,0.07029292635,18.57806969,0.4520834222,8.346456693,0
12/5/2020,19.03274814,2255,0.04228797064,17.34462361,0.4456689085,10.08249313,2.146435228
13/5/2020,11.12558425,1452,0.04228361433,16.6092159,0.4477197987,10.31021898,2.151559182
14/5/2020,10.4379562,1430,0.04197752066,15.69233116,0.4538000991,10.81818182,2.157558171
15/5/2020,10.62642828,1581,0.04247440854,15.05990578,0.445120368,10.95890411,0
16/5/2020,9.537918013,1352,0.05484625818,14.10293169,0.3978209447,10.09090909,0
17/5/2020,14.17594255,1974,0.04916440437,12.99411845,0.379565039,10.09090909,0
18/5/2020,14.20853593,1841,0.0439430469,12.21908267,0.3515573663,9.280138768,0
19/5/2020,13.83755909,1932,0.0439430469,11.78562437,0.3524672709,8.888888889,0
20/5/2020,14.29036883,2193,0.05776619916,11.00583759,0.3575903909,9.256329114,0
21/5/2020,15.88454263,2603,0.05412655175,10.16382966,0.3630976587,9.834775767,0
22/5/2020,11.85307359,1743,0.04126103715,9.74829167,0.357523859,9.794628325,0
23/5/2020,16.75571041,2164,0.04126363014,9.004687069,0.3143093466,8.955223881,0
24/5/2020,16.39476565,1748,0.3201406568,8.75066313,0.3076923077,9.112333071,0
25/5/2020,18.69829013,1356,0.02406631715,8.524899199,0.3377493847,10.13354281,0
26/5/2020,17.02979625,1446,0.03509290481,8.642739274,0.3996493399,12.15686275,0
27/5/2020,23.89777829,2076,0.04303630888,8.75528488,0.3724582243,11.58059468,0
28/5/2020,22.09370547,2636,0.04106106703,8.092857496,0.3613324754,11.3618677,0
29/5/2020,20.20798669,2429,0.03793652777,6.730839706,0.3835723535,12.265625,0
30/5/2020,20.29788939,3039,0.04572881713,6.487763792,0.4655842029,15.14459665,0
31/5/2020,20.58619259,2964,0.04264993669,6.515144756,0.4304768702,14.65451784,0
1/6/2020,23.79743776,3938,0.05434722606,6.358696792,0.4678288963,17.18027735,0
2/6/2020,23.78238342,4131,0.05407209613,6.671748375,0.4292706411,16.51234568,0
3/6/2020,23.24589676,4688,0.05826280402,6.296143612,0.4403552824,18.4169279,0
4/6/2020,21.46238822,4896,0.05742165509,6.494938893,0.4038211802,17.95886076,0
5/6/2020,21.33874239,4734,0.05304261112,8.508920914,0.4674861688,21.12462006,0
6/6/2020,21.47186147,4960,0.05277550195,7.996723171,0.4127544269,23.3719893,0
7/6/2020,20.87417219,4728,0.04778508838,7.811268569,0.438668233,24.95769882,0
8/6/2020,18.87083672,4646,0.04481484696,7.388192951,0.4527113473,26.87813022,0
9/6/2020,22.62700113,5385,0.04971518676,7.380987237,0.4564873102,28.23045267,0
10/6/2020,21.95461559,5834,0.0513095636,7.409663786,0.4670702763,29.8943948,0
11/6/2020,22.56915044,6397,0.053515259,6.788988621,0.4505965899,29.0247678,0
12/6/2020,21.68174204,6472,0.05139640707,10.72583273,0.5263289807,32.50773994,0
13/6/2020,23.09957355,6825,0.05154639074,9.941906367,0.5514770866,33.71757925,0
14/6/2020,18.04366512,5248,0.03769302593,9.622965159,0.5214190778,33.06916427,0
15/6/2020,17.76134319,4443,0.03075208709,9.399946484,0.5373946394,34.18439716,0
16/6/2020,20.76679589,5839,0.03920870797,8.422247932,0.534558855,34.53287197,0
17/6/2020,17.00952381,5358,0.03462134919,7.857069829,0.5214190778,33.86454183,0
18/6/2020,17.15237302,4944,0.03087722804,7.462419114,0.543554007,36.32734531,0
19/6/2020,20.8453016,6604,0.04000106866,6.661576637,0.5239549532,36.52694611,0
20/6/2020,17.15820482,4951,0.0288408887,6.290390025,0.5521554018,39.30987821,0
21/6/2020,14.64941022,4471,0.02531466588,5.875141456,1.48340249,36.59491194,0
22/6/2020,16.04130249,3946,0.02179051069,5.761671673,1.510179108,36.83181226,0
23/6/2020,16.64670659,3892,0.02103897213,5.824031578,1.508141169,35.67251462,0
24/6/2020,18.52072361,4044,0.02140520627,5.470489978,1.44766147,37.02983139,0
25/6/2020,13.18853667,2775,0.01438047369,4.625749199,1.361334386,31.4340589,0
26/6/2020,14.91941235,3138,0.0565668248,4.662689222,1.337755461,33.0557335,0
27/6/2020,16.27953464,4072,0.04705028862,5.029516161,1.543125606,32.13828425,0
28/6/2020,15.36789952,3536,0.01742258136,5.003835432,1.56317237,33.22663252,0
29/6/2020,13.59770664,2846,0.01378268682,4.974185675,1.446540881,32.33034571,0
30/6/2020,18.43607815,4133,0.0197432848,4.664136027,1.438955234,31.4340589,0
1/7/2020,7.608640636,4339,0.02032604113,4.705362567,1.5178292,31.17797695,0
2/7/2020,17.81526525,4087,0.01876414657,4.448429456,1.538728524,28.80685564,0
3/7/2020,15.36054422,3387,0.01526390742,5.439991629,1.665794705,30.83003953,0
4/7/2020,12.50048968,3191,0.01416440655,5.461397607,1.67142188,30.62295082,0
5/7/2020,15.01504198,3344,0.0146362387,5.390589789,1.592126364,30.09836066,0
6/7/2020,10.9492615,2691,0.01160824672,5.252710821,1.565782944,28.78688525,0
7/7/2020,13.57569131,2980,0.01357591312,4.985699002,1.592759983,28.09917355,0
8/7/2020,13.80429869,3359,0.01414381668,5.551383705,1.610089008,27.74234694,0
9/7/2020,11.82971404,2751,0.01142214088,5.10346678,1.738420776,26.78571429,0
10/7/2020,11.67635453,2752,0.01129725087,4.828932731,1.572184258,25.12755102,0
11/7/2020,10.41262236,2521,0.01112818813,4.773785571,1.539522851,21.59340659,0
12/7/2020,12.28918871,2769,0.01112663699,4.250254613,1.399777107,18.68493151,0
13/7/2020,9.414843007,1979,0.007864671147,5.152779925,1.669500696,19.83561644,0
14/7/2020,9.954480666,2165,0.008536930594,4.804506723,1.617830946,18.57534247,0
15/7/2020,8.840985904,2145,0.008386473535,4.50298979,1.6582826,18.08219178,0
16/7/2020,8.721295018,2085,0.008081060045,4.151892297,1.706528035,17.69863014,0
17/7/2020,8.335144062,1918,0.00737695145,4.647064921,1.779359431,16.82191781,0
18/7/2020,6.999423733,1579,0.00602862739,4.913143965,2.109893387,16.34668129,0
19/7/2020,8.305421589,1587,0.006022866819,4.744655028,1.971804687,14.24657534,0
20/7/2020,5.696451667,1013,0.003821671154,4.642645965,1.951284643,14.26255856,0
21/7/2020,7.266379357,1332,0.005007055075,4.668213638,1.912914611,13.93442623,0
22/7/2020,7.867725812,1763,0.006596672816,4.593794104,1.890392987,13.34050565,0
23/7/2020,5.493956194,1209,0.005499260874,4.996209926,1.993133277,13.01775148,0
24/7/2020,6.292848074,1487,0.005644522962,7.751491323,3.006372017,13.01775148,0
25/7/2020,5.272211232,1226,0.004505916677,6.343571022,2.870348662,15.26822157,0
26/7/2020,5.331882588,1176,0.00430176953,6.797709784,2.979468291,12.21086606,0
27/7/2020,4.773074962,936,0.003861046673,7.216609716,3.064180657,12.53362023,0
28/7/2020,5.000940911,1063,0.004034136673,7.36487281,3.127817191,12.21086606,0
29/7/2020,5.150730534,1114,0.004033630874,7.298694126,3.148301574,12.04948897,0
30/7/2020,4.403374458,903,0.003251203639,7.034197879,3.050403146,11.29639591,0
31/7/2020,3.667684256,841,0.003021862563,6.688138693,3.041870452,12.10328133,0
1/8/2020,3.949153753,553,0.001981042179,6.43442297,2.879185556,12.10328133,0
2/8/2020,2.992925818,330,0.001179837756,6.33640553,2.772922295,11.457773,0
3/8/2020,4.041159963,432,0.00154675217,6.155994415,2.756832236,11.24260355,0
4/8/2020,5.66512799,675,0.002585937171,6.627951622,2.870032636,8.875739645,0
5/8/2020,4.846343577,727,0.002585812051,6.904400607,2.797167425,8.015061861,0
6/8/2020,3.821905088,782,0.002773921303,6.996863848,3.060452038,8.768154922,0
7/8/2020,3.455634901,842,0.002979001873,7.544204322,3.120965479,8.606777838,0
8/8/2020,2.710560068,634,0.002236434123,7.498173234,3.01275926,8.230231307,0
9/8/2020,2.629909734,539,0.001897071147,7.624023822,3.68627106,8.015061861,0
10/8/2020,2.913260548,531,0.001865386131,7.654348679,3.93837268,7.853684777,0
11/8/2020,3.538364597,730,0.002633594434,8.096873306,3.180914513,7.907477138,0
12/8/2020,3.917590136,753,0.002633631674,8.139605463,3.180576631,7.746100054,0
13/8/2020,2.636344494,626,0.002180665069,8.366808938,3.314084861,7.5,0
14/8/2020,3.148975634,747,0.002326010298,8.062234795,3.271631511,7.760416667,0
15/8/2020,3.26119065,670,0.002326116677,8.050221566,3.237321516,7.34375,0
16/8/2020,2.173913043,488,0.00169323646,9.367161184,3.762631692,7.135416667,0
17/8/2020,3.503293209,617,0.002133366994,9.352306902,3.82160933,6.5625,0
18/8/2020,2.681657115,613,0.002115018355,10.24265434,4.176295807,6.770833333,0
19/8/2020,2.16730038,513,0.001766571154,10.17999163,4.152365006,6.927083333,0
20/8/2020,2.459688439,630,0.002009680979,10.78032231,4.122137405,7.34375,0
21/8/2020,2.294709637,586,0.002022767255,11.18012422,4.630152456,7.1875,0
22/8/2020,2.368167976,591,0.00236567013,10.96876753,4.32017954,7.094266278,0
23/8/2020,1.85712517,450,0.001538444886,11.41539066,4.436592069,6.302083333,0
24/8/2020,1.959907291,482,0.001641066942,11.75543295,4.1661975,5.885416667,0
25/8/2020,1.877629488,445,0.001512611669,12.22310576,4.714301299,5.9375,0
26/8/2020,1.898383175,445,0.001512636389,12.26084003,4.664326956,5.729166667,0
27/8/2020,1.767235873,415,0.001408120735,12.26191818,4.664326956,5.729166667,0
28/8/2020,1.421948828,319,0.001084753913,12.39140375,4.698216735,5.833333333,0
29/8/2020,1.231687972,264,0.0007204878221,11.88501307,4.294966481,5.520833333,0
30/8/2020,1.182216795,213,0.0007204867558,12.26191818,4.282655246,5.104166667,0
31/8/2020,1.436644,300,0.001014036671,11.75543295,4.1661975,4.791666667,0
1/9/2020,2.153073073,441,0.001489115276,11.78940202,4.141608987,4.6875,0
2/9/2020,1.949963208,424,0.001429582926,12.03059012,4.20043374,4.6875,0
3/9/2020,2.144887587,498,0.001676688643,11.78583455,4.153103603,4.6875,0
4/9/2020,2.976629488,513,0.001724029931,11.13666229,3.821725799,4.375,0
5/9/2020,2.976629488,484,0.001629751816,16.3502951,5.710639655,4.445606695,0
6/9/2020,1.877629014,394,0.001319893203,16.05013757,5.426475084,4.550209205,0
7/9/2020,1.403001573,330,0.001424036709,15.56645852,6.303895332,5.020920502,0
8/9/2020,1.865965834,426,0.001423631733,14.96909037,5.342949661,5.177824268,0
9/9/2020,1.758303014,441,0.001471672801,18.57400722,6.462093863,5.334728033,0
10/9/2020,1.855488589,548,0.001824262261,17.61863676,5.601639943,4.864016736,0
11/9/2020,2.033143016,584,0.001944262326,16.7383394,5.607012901,5.020920502,0
12/9/2020,1.674572602,526,0.001317811862,17.62735766,6.116693108,5.543933054,0
13/9/2020,1.870508214,539,0.001787840133,17.33836392,6.139598697,5.543933054,0
14/9/2020,1.480721772,404,0.001337659867,17.47488743,6.390717007,5.543933054,0
15/9/2020,2.285073329,665,0.002196891658,16.76212938,6.300539084,5.543933054,0
16/9/2020,1.713405433,545,0.001798151698,16.4523574,6.165512694,5.334728033,0
17/9/2020,2.220581722,752,0.002476665986,12.7720413,5.941223193,5.543933054,0
18/9/2020,2.613604359,645,0.002118729439,12.69020085,5.584297018,5.387029289,0
19/9/2020,3.261626117,640,0.002072130133,12.03970081,5.379746835,5.543933054,0
20/9/2020,3.261629167,633,0.002070681335,11.9315752,5.288667142,5.543933054,0
21/9/2020,3.090234858,582,0.001900367716,11.8855265,5.162262084,5.543933054,0
22/9/2020,1.576576013,532,0.001733542749,12.44695898,5.021216407,5.596234325,0
23/9/2020,1.888933545,799,0.002593630551,11.80292366,4.615592853,5.387029289,0
24/9/2020,2.127773038,798,0.002589086112,11.9141872,4.418337708,5.334728033,0
25/9/2020,1.409116937,566,0.001831626293,11.20943953,4.745414903,5.439330544,0
26/9/2020,1.90303828,694,0.002241739642,11.26142596,4.460694698,5.543933054,0
27/9/2020,1.959358881,566,0.001824189436,8.152759488,3.56758051,4.184100418,0
28/9/2020,2.057247819,672,0.002163630137,7.860262009,3.17168467,4.445606695,0
29/9/2020,2.332115763,747,0.002363637427,7.716500056,3.437043693,4.864016736,0
30/9/2020,2.976629168,543,0.001738818796,8.02266289,3.6487253,5.125523013,0
1/10/2020,1.971795438,625,0.001992043516,8.11084826,3.44711051,4.968619247,0
2/10/2020,1.576672362,553,0.001764343667,8.070688879,3.714542999,5.439330544,0
3/10/2020,1.873980726,632,0.002016841419,8.243021346,3.623426382,4.968619247,0
4/10/2020,1.854974705,644,0.002046939761,8.543841922,3.480408667,4.60251046,0
5/10/2020,1.651343706,467,0.001482137055,9.233814625,3.574755473,4.49790795,0
6/10/2020,2.259723329,624,0.001976399439,9.228424015,3.353658537,4.131799163,0
7/10/2020,1.870508214,583,0.001842889432,9.282595134,3.767935122,3.974895397,0
8/10/2020,1.94996755,661,0.002085607729,9.406118776,3.623275345,3.5041841,0
9/10/2020,1.993167979,671,0.002112753667,9.03307888,3.342586167,3.608786611,0
10/10/2020,1.26119065,666,0.002097510877,8.748876909,3.436657681,4.010416667,0
11/10/2020,1.428518422,385,0.001207153877,9.401309635,3.683348924,4.246284501,0
12/10/2020,1.76537206,530,0.001922789324,9.848572419,3.837706624,4.936305732,0
13/10/2020,2.126850746,615,0.001922788325,9.713049419,3.826007743,4.936305732,0
14/10/2020,2.372732409,756,0.002359086685,8.643718102,3.692040395,4.087048832,0
15/10/2020,1.94389546,659,0.001991569437,9.406118776,3.91060032,4.027504912,0
16/10/2020,1.974434006,641,0.001991449437,9.08000872,3.760627861,4.140127389,0
17/10/2020,1.768448631,567,0.001758400136,8.530550775,3.571428571,3.927813163,0
18/10/2020,1.624155624,440,0.001362148976,8.407928389,3.420716113,3.927813163,0
19/10/2020,2.384495059,625,0.001932280524,8.5995086,3.738916782,4.246284501,0
20/10/2020,2.474690664,660,0.002032806513,8.882490936,3.817445084,4.670912951,0
21/10/2020,2.579378986,736,0.002266400614,8.877826177,3.868492014,4.83014862,0
22/10/2020,2.720887246,736,0.002261275658,8.574327752,3.63267377,4.723991507,0
23/10/2020,2.976629168,847,0.002591060741,8.29506595,3.507572057,4.511677282,0
24/10/2020,2.613604359,832,0.002543852965,7.817772778,3.233970754,4.352441614,0
25/10/2020,1.668730183,707,0.002152388589,7.536151279,3.30923248,4.777070064,0
26/10/2020,2.848929348,773,0.002352386671,7.622877569,3.243967828,4.936305732,0
27/10/2020,2.798792279,825,0.002503636714,7.688999742,3.448869012,5.201698514,0
28/10/2020,3.083296547,908,0.002749840878,7.669944421,3.480119709,5.042462845,0
29/10/2020,3.27331248,1078,0.003255730875,6.810519218,3.455832771,5.201698514,0
30/10/2020,3.720951678,807,0.002429360875,6.913620988,3.390809339,5.307855626,0
31/10/2020,3.261629167,977,0.003261629167,6.520012706,3.271918679,5.148619944,0
1/11/2020,1.186578371,1123,0.003482617432,6.637970095,3.383174747,6.316348195,0
2/11/2020,4.170240217,1167,0.003484716584,6.523451486,3.372717508,6.847133758,0
3/11/2020,4.942593638,1313,0.003906946384,6.547862898,3.168100505,6.314085267,0
4/11/2020,4.021497405,1302,0.003856943535,6.574394464,3.440621532,6.574024586,0
5/11/2020,3.849489439,1376,0.004060494282,6.126092846,3.3801256,6.951871658,0
6/11/2020,4.36627907,1502,0.004414388202,6.25,3.459082308,6.946688207,0
7/11/2020,4.438948995,1436,0.00420186509,5.993035273,3.454279937,7.982740022,0
8/11/2020,4.949010198,1650,0.004807846405,5.832147937,3.282229598,8.351293103,0
9/11/2020,5.131018054,1637,0.004749632866,5.891743577,3.292591669,9.541778976,0
10/11/2020,5.339335397,1708,0.005192656756,5.863114987,3.417385534,10.61994609,0
11/11/2020,4.928310527,1808,0.005192656756,5.867439334,3.431727635,10.18318966,0
12/11/2020,6.240013,2304,0.006583007612,5.943065014,3.383951609,10.50646552,0
13/11/2020,6.269002461,2165,0.006145400459,5.912276735,3.420482797,10.9795479,0
14/11/2020,6.198934281,2443,0.006890154567,5.658157444,3.087564176,11.08122647,0
15/11/2020,7.210870523,2128,0.005962387645,5.658157444,3.087564176,11.7267348,0
16/11/2020,6.978010756,2050,0.005709797455,5.809671313,3.101015316,17.12328767,0
17/11/2020,5.728518057,2208,0.006114954498,5.8263619,3.227718859,17.16458446,0
18/11/2020,6.902626087,2547,0.00700919148,6.327136385,3.130760819,17.87072243,0
19/11/2020,6.380945722,2738,0.007481063063,6.012752518,2.821643525,12.82766313,2.050913431
20/11/2020,6.649981287,2843,0.007711061098,6.067364328,2.862126151,12.82766313,2.046523897
21/11/2020,6.836313265,2665,0.007363756886,5.831038901,2.886895837,13.96590909,2.047715896
22/11/2020,7.462969482,2756,0.007837019704,5.619589027,2.878898508,14.24657534,2.041763834
23/11/2020,7.542448615,2954,0.007927019704,5.532578816,2.830679314,15.3217012,2.038522387
24/11/2020,5.728518057,3009,0.005728518057,5.591831889,2.922912449,16.82398667,2.037911474
25/11/2020,7.187112763,3306,0.00863428852,5.652480495,2.922912449,16.07243959,2.030823567
26/11/2020,7.203683991,3113,0.008060632111,5.81336613,3.013199218,15.57562077,2.028455399
27/11/2020,6.314414284,3045,0.007821510309,5.657156271,3.087855573,15.96590909,2.02418212
28/11/2020,7.00785256,2829,0.007210286884,5.659421819,3.163114581,16.26848692,2.020572643
29/11/2020,8.529411765,2839,0.008529411765,5.234987751,2.888198118,17.07455859,2.015958837
30/11/2020,5.999658278,2458,0.006175507003,5.457692699,2.934528052,17.12328767,2.02031552
1/12/2020,8.037616842,2829,0.007063987895,5.644837284,3.129770992,17.81214204,2.024740213
2/12/2020,8.155416744,3499,0.008015588588,5.817555272,3.07043017,19.08045977,2.016912072
3/12/2020,7.309476326,3262,0.008308734805,5.692430155,2.964645582,18.90348372,2.014280419
4/12/2020,7.586039158,3119,0.007601981389,5.731583873,2.927863405,19.19134396,2.009482298
5/12/2020,7.943330532,3308,0.009111666535,5.639423258,2.953356172,20.26106697,2.007447797
6/12/2020,9.711843589,3795,0.006861665889,5.589478628,2.96997507,20.18296169,1.998125122
7/12/2020,8.583754835,2885,0.00700426307,6.889536855,3.621075473,19.0368272,2.005534301
8/12/2020,7.778536176,2963,0.007361067306,6.685199894,3.563233607,19.20529801,2.005669472
9/12/2020,7.805581812,3138,0.007363747306,6.83543212,3.540624461,19.6369637,2.004053299
10/12/2020,7.153253826,3047,0.00709875342,7.016284599,3.817684267,20.24336283,2.001494239
11/12/2020,6.587650268,2729,0.00631106353,7.034229483,3.856113753,19.5162177,2.005259093
12/12/2020,7.979252522,3369,0.007741063384,6.457354865,3.480666538,19.40626718,2.006272453
13/12/2020,7.420672322,2362,0.005387461439,6.380726564,3.444406808,19.02144035,2.003688857
14/12/2020,7.117015426,2459,0.005578957087,6.367688719,3.468171971,17.5448126,2.009042383
15/12/2020,5.457081273,2731,0.005470875087,6.3387707,3.522917571,17.16458446,2.020283557
16/12/2020,6.348216513,2545,0.005706572317,7.117686868,3.929896619,16.78435633,2.024426895
17/12/2020,6.076629991,2972,0.006621067071,7.034229483,3.856113753,16.02390005,2.029705821
18/12/2020,6.612584503,3179,0.007041065983,7.328576316,4.102927521,15.15480717,2.034429139
19/12/2020,6.529411765,2615,0.008529411765,7.128942372,3.849283653,15.40626718,2.040289708
20/12/2020,5.153571839,1792,0.003918755879,7.223827517,3.958904448,16.07821836,2.046330027
21/12/2020,4.925709661,1704,0.003712675554,7.245224907,4.018777477,17.4904943,2.05656085
22/12/2020,6.013306757,2142,0.004649729091,7.732489118,4.337158686,17.15053763,2.064976427
23/12/2020,6.068920991,2256,0.004871068428,7.52064388,4.154907495,17.87072243,2.078826843
24/12/2020,5.457081273,2152,0.004621061667,7.493962764,4.146867129,17.92504074,2.087444512
25/12/2020,6.123167791,2260,0.004831064805,7.249151288,4.045741124,17.16458446,2.090814983
26/12/2020,5.569582206,1853,0.003948103183,7.078745964,4.116752031,17.43617599,2.094900655
27/12/2020,6.129483,1974,0.004188100246,7.029983793,2.976465708,16.74903899,2.0977839
28/12/2020,5.791430248,1776,0.003759305953,7.319309601,4.042610572,16.4738292,2.103202585
29/12/2020,5.921956481,2155,0.004531064805,7.319309601,4.042610572,16.48764769,2.105230073
30/12/2020,6.235042197,2475,0.005181069902,7.791643744,4.282363842,16.48764769,2.106459043
31/12/2020,6.001608226,2463,0.005134298472,7.744514422,4.167026141,16.11170784,2.110423951
1/1/2021,5.712940438,2184,0.004529447631,7.81383433,4.284087674,16.19172109,2.117837485
2/1/2021,5.118039286,2272,0.004690706538,7.775565712,4.351849256,16.32172109,2.118840854
3/1/2021,6.287534424,1895,0.003984037001,7.689938973,4.27467667,16.37426901,2.118605037
4/1/2021,5.551278761,1947,0.003985433823,7.642759123,4.301667542,16.69324827,2.122224125
5/1/2021,5.442351672,2118,0.004318253642,8.1772377,4.617664493,16.60477454,2.123655587
6/1/2021,6.127033499,2482,0.00503863222,8.138271315,4.537578196,16.94459387,2.12311266
7/1/2021,6.346269124,2435,0.0049184467,8.456104335,4.709576138,15.86462189,2.122168399
8/1/2021,4.907330432,2007,0.004034089767,8.301965705,4.657346,16.06954689,2.121649513
9/1/2021,6.527809052,2899,0.005803760133,8.056776715,4.591558199,15.94963274,2.118563103
10/1/2021,5.43679759,1877,0.00373594701,7.978210293,4.516824604,15.42497377,2.117023238
11/1/2021,6.006785073,2408,0.004775003674,8.36004352,4.807833681,16.78908709,2.115054046
12/1/2021,5.381495564,2123,0.004189847662,8.609751677,4.954383421,16.89401889,2.117038504
13/1/2021,7.449367393,3097,0.006086583966,8.571259854,4.851043727,17.18177056,2.113216688
14/1/2021,5.98875096,2417,0.004721431627,8.177002546,4.720653224,17.44368779,2.112035276
15/1/2021,5.732874452,2432,0.004878374163,8.411574801,4.887006486,17.96596597,2.110803646
16/1/2021,6.120268991,2521,0.004878379163,8.287945592,4.775078528,17.52360965,2.108836856
17/1/2021,5.059421856,1920,0.003697348887,8.143257303,4.661864746,17.05141658,2.109894074
18/1/2021,4.929751048,1800,0.003388074056,8.003381711,4.579399746,15.67267684,2.113722274
